"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","stfgov","trstlgl","trstplt","trstprt","age","agea","hinctnt","hinctnta"
"ESS1e06_7",1,"6.7","23.11.2023",1026,"FI",1,0.90040845,0.21020015,0.18926598,,,,6,7,3,,,61,6,
"ESS1e06_7",1,"6.7","23.11.2023",1027,"FI",1,0.88969,0.21020015,0.18701297,,,,8,8,7,,,27,6,
"ESS1e06_7",1,"6.7","23.11.2023",1028,"FI",1,0.88969,0.21020015,0.18701297,,,,6,3,4,,,28,9,
"ESS1e06_7",1,"6.7","23.11.2023",1029,"FI",1,0.8270753,0.21020015,0.17385136,,,,7,8,6,,,40,9,
"ESS1e06_7",1,"6.7","23.11.2023",1030,"FI",1,1.0813458,0.21020015,0.22729905,,,,88,4,3,,,34,6,
"ESS1e06_7",1,"6.7","23.11.2023",1031,"FI",1,0.95353234,0.21020015,0.20043264,,,,88,9,9,,,69,4,
"ESS1e06_7",1,"6.7","23.11.2023",1032,"FI",1,1.1798129,0.21020015,0.24799685,,,,3,6,6,,,49,7,
"ESS1e06_7",1,"6.7","23.11.2023",1034,"FI",1,1.1798129,0.21020015,0.24799685,,,,1,10,8,,,41,7,
"ESS1e06_7",1,"6.7","23.11.2023",1035,"FI",1,1.0889441,0.21020015,0.2288962,,,,8,9,7,,,25,88,
"ESS1e06_7",1,"6.7","23.11.2023",1036,"FI",1,1.056507,0.21020015,0.22207792,,,,7,7,5,,,72,7,
"ESS1e06_7",1,"6.7","23.11.2023",1037,"FI",1,1.1410862,0.21020015,0.2398565,,,,88,88,88,,,89,88,
"ESS1e06_7",1,"6.7","23.11.2023",1039,"FI",1,1.259757,0.21020015,0.2648011,,,,7,9,5,,,43,9,
"ESS1e06_7",1,"6.7","23.11.2023",1041,"FI",1,0.94497275,0.21020015,0.19863342,,,,6,8,7,,,37,9,
"ESS1e06_7",1,"6.7","23.11.2023",1042,"FI",1,1.1410862,0.21020015,0.2398565,,,,7,9,7,,,63,7,
"ESS1e06_7",1,"6.7","23.11.2023",1043,"FI",1,1.259757,0.21020015,0.2648011,,,,8,9,7,,,36,11,
"ESS1e06_7",1,"6.7","23.11.2023",1045,"FI",1,1.0165129,0.21020015,0.21367115,,,,6,8,4,,,24,7,
"ESS1e06_7",1,"6.7","23.11.2023",1046,"FI",1,1.0165129,0.21020015,0.21367115,,,,5,3,0,,,26,6,
"ESS1e06_7",1,"6.7","23.11.2023",1049,"FI",1,1.259757,0.21020015,0.2648011,,,,7,7,5,,,44,9,
"ESS1e06_7",1,"6.7","23.11.2023",1050,"FI",1,0.96509004,0.21020015,0.20286207,,,,8,8,6,,,59,88,
"ESS1e06_7",1,"6.7","23.11.2023",1052,"FI",1,0.94497275,0.21020015,0.19863342,,,,7,9,5,,,41,9,
"ESS1e06_7",1,"6.7","23.11.2023",1053,"FI",1,0.94497275,0.21020015,0.19863342,,,,5,8,0,,,47,10,
"ESS1e06_7",1,"6.7","23.11.2023",1054,"FI",1,1.0165129,0.21020015,0.21367115,,,,6,8,5,,,33,11,
"ESS1e06_7",1,"6.7","23.11.2023",1056,"FI",1,1.259757,0.21020015,0.2648011,,,,8,9,7,,,52,11,
"ESS1e06_7",1,"6.7","23.11.2023",1057,"FI",1,0.96509004,0.21020015,0.20286207,,,,7,9,7,,,76,7,
"ESS1e06_7",1,"6.7","23.11.2023",1058,"FI",1,1.2169458,0.21020015,0.25580218,,,,7,8,4,,,31,8,
"ESS1e06_7",1,"6.7","23.11.2023",1060,"FI",1,1.4118748,0.21020015,0.2967763,,,,4,7,6,,,53,9,
"ESS1e06_7",1,"6.7","23.11.2023",1061,"FI",1,1.1410862,0.21020015,0.2398565,,,,88,88,0,,,56,88,
"ESS1e06_7",1,"6.7","23.11.2023",1062,"FI",1,0.94497275,0.21020015,0.19863342,,,,8,8,6,,,49,9,
"ESS1e06_7",1,"6.7","23.11.2023",1063,"FI",1,1.0861335,0.21020015,0.22830541,,,,8,9,3,,,53,9,
"ESS1e06_7",1,"6.7","23.11.2023",1065,"FI",1,1.0165129,0.21020015,0.21367115,,,,7,7,6,,,22,4,
"ESS1e06_7",1,"6.7","23.11.2023",1066,"FI",1,1.259757,0.21020015,0.2648011,,,,7,7,8,,,52,6,
"ESS1e06_7",1,"6.7","23.11.2023",1067,"FI",1,1.259757,0.21020015,0.2648011,,,,8,7,7,,,51,10,
"ESS1e06_7",1,"6.7","23.11.2023",1071,"FI",1,1.4610361,0.21020015,0.30711,,,,7,6,6,,,59,5,
"ESS1e06_7",1,"6.7","23.11.2023",1072,"FI",1,1.4500134,0.21020015,0.30479303,,,,7,8,6,,,37,9,
"ESS1e06_7",1,"6.7","23.11.2023",1073,"FI",1,1.0287592,0.21020015,0.21624534,,,,5,3,4,,,63,9,
"ESS1e06_7",1,"6.7","23.11.2023",1076,"FI",1,1.0634979,0.21020015,0.22354741,,,,3,8,3,,,30,8,
"ESS1e06_7",1,"6.7","23.11.2023",1077,"FI",1,1.4118748,0.21020015,0.2967763,,,,6,7,2,,,44,10,
"ESS1e06_7",1,"6.7","23.11.2023",1079,"FI",1,0.8652515,0.21020015,0.18187599,,,,7,8,7,,,38,9,
"ESS1e06_7",1,"6.7","23.11.2023",1080,"FI",1,1.0756978,0.21020015,0.22611183,,,,4,9,6,,,59,7,
"ESS1e06_7",1,"6.7","23.11.2023",1081,"FI",1,1.0861335,0.21020015,0.22830541,,,,9,9,9,,,39,4,
"ESS1e06_7",1,"6.7","23.11.2023",1084,"FI",1,1.2940398,0.21020015,0.27200738,,,,8,7,7,,,16,9,
"ESS1e06_7",1,"6.7","23.11.2023",1086,"FI",1,1.4500134,0.21020015,0.30479303,,,,4,4,4,,,38,6,
"ESS1e06_7",1,"6.7","23.11.2023",1087,"FI",1,0.9244231,0.21020015,0.19431387,,,,6,7,3,,,16,88,
"ESS1e06_7",1,"6.7","23.11.2023",1090,"FI",1,1.0287592,0.21020015,0.21624534,,,,7,0,0,,,76,6,
"ESS1e06_7",1,"6.7","23.11.2023",1091,"FI",1,1.0165129,0.21020015,0.21367115,,,,7,9,6,,,23,11,
"ESS1e06_7",1,"6.7","23.11.2023",1093,"FI",1,0.94497275,0.21020015,0.19863342,,,,0,5,0,,,50,10,
"ESS1e06_7",1,"6.7","23.11.2023",1094,"FI",1,1.0861335,0.21020015,0.22830541,,,,8,8,6,,,51,6,
"ESS1e06_7",1,"6.7","23.11.2023",1100,"FI",1,0.9244231,0.21020015,0.19431387,,,,2,2,0,,,28,4,
"ESS1e06_7",1,"6.7","23.11.2023",1106,"FI",1,0.9244231,0.21020015,0.19431387,,,,6,8,6,,,16,9,
"ESS1e06_7",1,"6.7","23.11.2023",1107,"FI",1,1.259757,0.21020015,0.2648011,,,,7,8,7,,,48,9,
"ESS1e06_7",1,"6.7","23.11.2023",1109,"FI",1,1.0634979,0.21020015,0.22354741,,,,6,9,5,,,34,9,
"ESS1e06_7",1,"6.7","23.11.2023",1110,"FI",1,1.4610361,0.21020015,0.30711,,,,8,3,5,,,55,11,
"ESS1e06_7",1,"6.7","23.11.2023",1111,"FI",1,1.1410862,0.21020015,0.2398565,,,,2,1,5,,,58,7,
"ESS1e06_7",1,"6.7","23.11.2023",1114,"FI",1,1.056507,0.21020015,0.22207792,,,,4,4,3,,,63,5,
"ESS1e06_7",1,"6.7","23.11.2023",1115,"FI",1,1.2169458,0.21020015,0.25580218,,,,7,6,7,,,30,8,
"ESS1e06_7",1,"6.7","23.11.2023",1116,"FI",1,1.1410862,0.21020015,0.2398565,,,,4,4,3,,,66,7,
"ESS1e06_7",1,"6.7","23.11.2023",1117,"FI",1,0.8652515,0.21020015,0.18187599,,,,7,5,4,,,36,8,
"ESS1e06_7",1,"6.7","23.11.2023",1119,"FI",1,1.259757,0.21020015,0.2648011,,,,5,7,5,,,38,3,
"ESS1e06_7",1,"6.7","23.11.2023",1121,"FI",1,0.8652515,0.21020015,0.18187599,,,,4,5,3,,,38,5,
"ESS1e06_7",1,"6.7","23.11.2023",1122,"FI",1,1.4610361,0.21020015,0.30711,,,,3,3,3,,,83,5,
"ESS1e06_7",1,"6.7","23.11.2023",1123,"FI",1,1.0889441,0.21020015,0.2288962,,,,7,9,6,,,31,8,
"ESS1e06_7",1,"6.7","23.11.2023",1124,"FI",1,1.0861335,0.21020015,0.22830541,,,,4,9,2,,,38,7,
"ESS1e06_7",1,"6.7","23.11.2023",1130,"FI",1,0.94497275,0.21020015,0.19863342,,,,7,9,6,,,49,9,
"ESS1e06_7",1,"6.7","23.11.2023",1131,"FI",1,1.2940398,0.21020015,0.27200738,,,,2,0,0,,,21,88,
"ESS1e06_7",1,"6.7","23.11.2023",1132,"FI",1,1.056507,0.21020015,0.22207792,,,,8,5,7,,,66,6,
"ESS1e06_7",1,"6.7","23.11.2023",1135,"FI",1,0.9244231,0.21020015,0.19431387,,,,7,8,7,,,16,88,
"ESS1e06_7",1,"6.7","23.11.2023",1136,"FI",1,1.0634979,0.21020015,0.22354741,,,,6,7,5,,,24,4,
"ESS1e06_7",1,"6.7","23.11.2023",1137,"FI",1,0.94497275,0.21020015,0.19863342,,,,6,6,0,,,51,8,
"ESS1e06_7",1,"6.7","23.11.2023",1138,"FI",1,1.0889441,0.21020015,0.2288962,,,,7,8,6,,,33,8,
"ESS1e06_7",1,"6.7","23.11.2023",1139,"FI",1,0.9246943,0.21020015,0.19437088,,,,7,8,3,,,69,6,
"ESS1e06_7",1,"6.7","23.11.2023",1141,"FI",1,0.9246943,0.21020015,0.19437088,,,,7,8,5,,,82,6,
"ESS1e06_7",1,"6.7","23.11.2023",1143,"FI",1,0.9987212,0.21020015,0.20993134,,,,3,6,2,,,70,5,
"ESS1e06_7",1,"6.7","23.11.2023",1144,"FI",1,0.7573003,0.21020015,0.15918463,,,,7,3,6,,,42,8,
"ESS1e06_7",1,"6.7","23.11.2023",1145,"FI",1,0.93081295,0.21020015,0.19565701,,,,6,8,3,,,29,3,
"ESS1e06_7",1,"6.7","23.11.2023",1147,"FI",1,1.2357254,0.21020015,0.25974965,,,,4,5,3,,,41,8,
"ESS1e06_7",1,"6.7","23.11.2023",1150,"FI",1,1.2357254,0.21020015,0.25974965,,,,3,7,3,,,47,5,
"ESS1e06_7",1,"6.7","23.11.2023",1152,"FI",1,1.2357254,0.21020015,0.25974965,,,,6,8,5,,,54,8,
"ESS1e06_7",1,"6.7","23.11.2023",1153,"FI",1,0.80908954,0.21020015,0.17007074,,,,5,6,3,,,19,3,
"ESS1e06_7",1,"6.7","23.11.2023",1154,"FI",1,0.9987212,0.21020015,0.20993134,,,,6,7,7,,,65,5,
"ESS1e06_7",1,"6.7","23.11.2023",1156,"FI",1,1.2357254,0.21020015,0.25974965,,,,0,3,2,,,54,3,
"ESS1e06_7",1,"6.7","23.11.2023",1157,"FI",1,0.9506245,0.21020015,0.19982141,,,,6,6,3,,,53,6,
"ESS1e06_7",1,"6.7","23.11.2023",1158,"FI",1,1.2357254,0.21020015,0.25974965,,,,7,7,4,,,45,9,
"ESS1e06_7",1,"6.7","23.11.2023",1159,"FI",1,1.2691058,0.21020015,0.26676622,,,,6,4,3,,,36,9,
"ESS1e06_7",1,"6.7","23.11.2023",1160,"FI",1,0.9506245,0.21020015,0.19982141,,,,7,8,6,,,45,6,
"ESS1e06_7",1,"6.7","23.11.2023",1161,"FI",1,0.8880985,0.21020015,0.18667842,,,,5,7,3,,,43,6,
"ESS1e06_7",1,"6.7","23.11.2023",1162,"FI",1,0.8311718,0.21020015,0.17471243,,,,5,7,4,,,29,8,
"ESS1e06_7",1,"6.7","23.11.2023",1163,"FI",1,1.1544472,0.21020015,0.24266496,,,,6,8,6,,,44,9,
"ESS1e06_7",1,"6.7","23.11.2023",1164,"FI",1,1.185632,0.21020015,0.24922001,,,,2,6,2,,,49,5,
"ESS1e06_7",1,"6.7","23.11.2023",1165,"FI",1,0.9330316,0.21020015,0.19612338,,,,5,0,0,,,87,4,
"ESS1e06_7",1,"6.7","23.11.2023",1166,"FI",1,1.0580971,0.21020015,0.22241217,,,,8,10,7,,,19,88,
"ESS1e06_7",1,"6.7","23.11.2023",1167,"FI",1,0.8638738,0.21020015,0.1815864,,,,1,1,3,,,80,5,
"ESS1e06_7",1,"6.7","23.11.2023",1168,"FI",1,0.86959,0.21020015,0.18278794,,,,0,0,0,,,31,3,
"ESS1e06_7",1,"6.7","23.11.2023",1169,"FI",1,0.88969,0.21020015,0.18701297,,,,8,10,5,,,25,6,
"ESS1e06_7",1,"6.7","23.11.2023",1170,"FI",1,0.84468275,0.21020015,0.17755243,,,,8,9,7,,,64,6,
"ESS1e06_7",1,"6.7","23.11.2023",1171,"FI",1,1.2787532,0.21020015,0.2687941,,,,5,3,2,,,71,4,
"ESS1e06_7",1,"6.7","23.11.2023",1172,"FI",1,0.9987212,0.21020015,0.20993134,,,,6,9,6,,,79,5,
"ESS1e06_7",1,"6.7","23.11.2023",1174,"FI",1,1.1025863,0.21020015,0.2317638,,,,3,10,4,,,49,5,
"ESS1e06_7",1,"6.7","23.11.2023",1175,"FI",1,0.9246943,0.21020015,0.19437088,,,,3,7,0,,,65,4,
"ESS1e06_7",1,"6.7","23.11.2023",1177,"FI",1,0.84468275,0.21020015,0.17755243,,,,7,8,5,,,61,8,
"ESS1e06_7",1,"6.7","23.11.2023",1178,"FI",1,1.2357254,0.21020015,0.25974965,,,,3,0,1,,,54,8,
"ESS1e06_7",1,"6.7","23.11.2023",1179,"FI",1,0.9506245,0.21020015,0.19982141,,,,6,9,3,,,36,4,
"ESS1e06_7",1,"6.7","23.11.2023",1180,"FI",1,0.94327295,0.21020015,0.19827612,,,,5,9,1,,,48,3,
"ESS1e06_7",1,"6.7","23.11.2023",1182,"FI",1,1.259757,0.21020015,0.2648011,,,,7,8,5,,,50,6,
"ESS1e06_7",1,"6.7","23.11.2023",1183,"FI",1,1.1410862,0.21020015,0.2398565,,,,5,7,6,,,59,5,
"ESS1e06_7",1,"6.7","23.11.2023",1184,"FI",1,1.056507,0.21020015,0.22207792,,,,6,6,7,,,58,6,
"ESS1e06_7",1,"6.7","23.11.2023",1185,"FI",1,0.88969,0.21020015,0.18701297,,,,6,8,1,,,29,9,
"ESS1e06_7",1,"6.7","23.11.2023",1186,"FI",1,0.88969,0.21020015,0.18701297,,,,5,6,7,,,21,7,
"ESS1e06_7",1,"6.7","23.11.2023",1187,"FI",1,0.93081295,0.21020015,0.19565701,,,,1,7,3,,,21,4,
"ESS1e06_7",1,"6.7","23.11.2023",1188,"FI",1,0.8270753,0.21020015,0.17385136,,,,3,7,4,,,43,5,
"ESS1e06_7",1,"6.7","23.11.2023",1189,"FI",1,0.9996209,0.21020015,0.21012047,,,,6,5,5,,,87,88,
"ESS1e06_7",1,"6.7","23.11.2023",1190,"FI",1,0.7573003,0.21020015,0.15918463,,,,7,5,0,,,51,4,
"ESS1e06_7",1,"6.7","23.11.2023",1191,"FI",1,0.93081295,0.21020015,0.19565701,,,,9,9,8,,,27,9,
"ESS1e06_7",1,"6.7","23.11.2023",1192,"FI",1,0.94149077,0.21020015,0.1979015,,,,10,10,7,,,73,5,
"ESS1e06_7",1,"6.7","23.11.2023",1194,"FI",1,1.2357254,0.21020015,0.25974965,,,,7,9,6,,,41,7,
"ESS1e06_7",1,"6.7","23.11.2023",1196,"FI",1,0.9506245,0.21020015,0.19982141,,,,6,7,4,,,53,7,
"ESS1e06_7",1,"6.7","23.11.2023",1197,"FI",1,0.9330316,0.21020015,0.19612338,,,,3,7,7,,,76,4,
"ESS1e06_7",1,"6.7","23.11.2023",1199,"FI",1,1.0300652,0.21020015,0.21651985,,,,7,8,7,,,53,9,
"ESS1e06_7",1,"6.7","23.11.2023",1200,"FI",1,0.8638738,0.21020015,0.1815864,,,,6,5,4,,,55,9,
"ESS1e06_7",1,"6.7","23.11.2023",1201,"FI",1,1.0300652,0.21020015,0.21651985,,,,4,8,3,,,50,3,
"ESS1e06_7",1,"6.7","23.11.2023",1203,"FI",1,0.9330316,0.21020015,0.19612338,,,,7,88,7,,,71,5,
"ESS1e06_7",1,"6.7","23.11.2023",1204,"FI",1,0.99505967,0.21020015,0.20916168,,,,7,8,5,,,28,9,
"ESS1e06_7",1,"6.7","23.11.2023",1205,"FI",1,0.89889145,0.21020015,0.18894711,,,,8,9,7,,,59,11,
"ESS1e06_7",1,"6.7","23.11.2023",1206,"FI",1,0.9987212,0.21020015,0.20993134,,,,0,5,1,,,62,6,
"ESS1e06_7",1,"6.7","23.11.2023",1207,"FI",1,1.2691058,0.21020015,0.26676622,,,,8,8,5,,,35,6,
"ESS1e06_7",1,"6.7","23.11.2023",1209,"FI",1,0.7573003,0.21020015,0.15918463,,,,3,4,4,,,47,7,
"ESS1e06_7",1,"6.7","23.11.2023",1212,"FI",1,0.8828549,0.21020015,0.18557623,,,,8,1,5,,,63,6,
"ESS1e06_7",1,"6.7","23.11.2023",1213,"FI",1,0.723035,0.21020015,0.15198205,,,,5,8,4,,,52,5,
"ESS1e06_7",1,"6.7","23.11.2023",1215,"FI",1,1.0165129,0.21020015,0.21367115,,,,7,9,6,,,22,3,
"ESS1e06_7",1,"6.7","23.11.2023",1218,"FI",1,0.94497275,0.21020015,0.19863342,,,,8,8,6,,,36,10,
"ESS1e06_7",1,"6.7","23.11.2023",1220,"FI",1,1.1410862,0.21020015,0.2398565,,,,6,7,4,,,76,10,
"ESS1e06_7",1,"6.7","23.11.2023",1222,"FI",1,1.2169458,0.21020015,0.25580218,,,,8,5,6,,,26,4,
"ESS1e06_7",1,"6.7","23.11.2023",1225,"FI",1,1.0756978,0.21020015,0.22611183,,,,8,8,5,,,64,12,
"ESS1e06_7",1,"6.7","23.11.2023",1226,"FI",1,1.0165129,0.21020015,0.21367115,,,,5,6,7,,,23,88,
"ESS1e06_7",1,"6.7","23.11.2023",1227,"FI",1,1.0165129,0.21020015,0.21367115,,,,6,10,8,,,34,4,
"ESS1e06_7",1,"6.7","23.11.2023",1228,"FI",1,1.0889441,0.21020015,0.2288962,,,,5,9,5,,,27,3,
"ESS1e06_7",1,"6.7","23.11.2023",1230,"FI",1,0.96509004,0.21020015,0.20286207,,,,7,8,7,,,74,5,
"ESS1e06_7",1,"6.7","23.11.2023",1233,"FI",1,1.4118748,0.21020015,0.2967763,,,,6,10,8,,,45,88,
"ESS1e06_7",1,"6.7","23.11.2023",1235,"FI",1,0.96509004,0.21020015,0.20286207,,,,5,9,6,,,57,88,
"ESS1e06_7",1,"6.7","23.11.2023",1238,"FI",1,1.4610361,0.21020015,0.30711,,,,6,8,0,,,77,5,
"ESS1e06_7",1,"6.7","23.11.2023",1240,"FI",1,1.056507,0.21020015,0.22207792,,,,8,9,6,,,69,6,
"ESS1e06_7",1,"6.7","23.11.2023",1241,"FI",1,0.8652515,0.21020015,0.18187599,,,,6,5,4,,,45,7,
"ESS1e06_7",1,"6.7","23.11.2023",1242,"FI",1,0.96509004,0.21020015,0.20286207,,,,7,5,5,,,59,6,
"ESS1e06_7",1,"6.7","23.11.2023",1243,"FI",1,1.0634979,0.21020015,0.22354741,,,,7,7,6,,,24,3,
"ESS1e06_7",1,"6.7","23.11.2023",1244,"FI",1,0.94497275,0.21020015,0.19863342,,,,7,9,8,,,44,9,
"ESS1e06_7",1,"6.7","23.11.2023",1245,"FI",1,1.2940398,0.21020015,0.27200738,,,,7,7,8,,,16,88,
"ESS1e06_7",1,"6.7","23.11.2023",1246,"FI",1,1.056507,0.21020015,0.22207792,,,,8,5,3,,,62,6,
"ESS1e06_7",1,"6.7","23.11.2023",1247,"FI",1,1.259757,0.21020015,0.2648011,,,,7,8,5,,,37,4,
"ESS1e06_7",1,"6.7","23.11.2023",1250,"FI",1,0.94497275,0.21020015,0.19863342,,,,5,5,3,,,37,8,
"ESS1e06_7",1,"6.7","23.11.2023",1251,"FI",1,1.0634979,0.21020015,0.22354741,,,,3,4,4,,,24,9,
"ESS1e06_7",1,"6.7","23.11.2023",1253,"FI",1,1.1410862,0.21020015,0.2398565,,,,7,8,3,,,66,5,
"ESS1e06_7",1,"6.7","23.11.2023",1254,"FI",1,1.2169458,0.21020015,0.25580218,,,,8,9,7,,,27,6,
"ESS1e06_7",1,"6.7","23.11.2023",1258,"FI",1,1.0165129,0.21020015,0.21367115,,,,7,9,6,,,24,5,
"ESS1e06_7",1,"6.7","23.11.2023",1260,"FI",1,0.96509004,0.21020015,0.20286207,,,,6,8,4,,,73,7,
"ESS1e06_7",1,"6.7","23.11.2023",1261,"FI",1,0.9244231,0.21020015,0.19431387,,,,8,9,7,,,18,11,
"ESS1e06_7",1,"6.7","23.11.2023",1266,"FI",1,1.0165129,0.21020015,0.21367115,,,,7,7,7,,,24,6,
"ESS1e06_7",1,"6.7","23.11.2023",1267,"FI",1,0.94497275,0.21020015,0.19863342,,,,5,6,4,,,44,6,
"ESS1e06_7",1,"6.7","23.11.2023",1268,"FI",1,1.0634979,0.21020015,0.22354741,,,,7,8,7,,,24,5,
"ESS1e06_7",1,"6.7","23.11.2023",1269,"FI",1,1.2169458,0.21020015,0.25580218,,,,8,5,3,,,28,7,
"ESS1e06_7",1,"6.7","23.11.2023",1270,"FI",1,1.4610361,0.21020015,0.30711,,,,5,3,5,,,64,6,
"ESS1e06_7",1,"6.7","23.11.2023",1271,"FI",1,1.0889441,0.21020015,0.2288962,,,,7,8,7,,,24,9,
"ESS1e06_7",1,"6.7","23.11.2023",1272,"FI",1,1.0756978,0.21020015,0.22611183,,,,7,9,6,,,76,8,
"ESS1e06_7",1,"6.7","23.11.2023",1273,"FI",1,1.259757,0.21020015,0.2648011,,,,7,8,5,,,40,8,
"ESS1e06_7",1,"6.7","23.11.2023",1274,"FI",1,1.056507,0.21020015,0.22207792,,,,9,6,7,,,66,7,
"ESS1e06_7",1,"6.7","23.11.2023",1275,"FI",1,0.96509004,0.21020015,0.20286207,,,,7,8,4,,,56,5,
"ESS1e06_7",1,"6.7","23.11.2023",1279,"FI",1,0.94497275,0.21020015,0.19863342,,,,7,8,5,,,41,88,
"ESS1e06_7",1,"6.7","23.11.2023",1280,"FI",1,0.96509004,0.21020015,0.20286207,,,,5,6,6,,,80,9,
"ESS1e06_7",1,"6.7","23.11.2023",1281,"FI",1,1.0756978,0.21020015,0.22611183,,,,6,6,5,,,59,9,
"ESS1e06_7",1,"6.7","23.11.2023",1282,"FI",1,1.4610361,0.21020015,0.30711,,,,5,6,7,,,86,3,
"ESS1e06_7",1,"6.7","23.11.2023",1284,"FI",1,0.96509004,0.21020015,0.20286207,,,,7,8,5,,,55,10,
"ESS1e06_7",1,"6.7","23.11.2023",1286,"FI",1,0.94497275,0.21020015,0.19863342,,,,4,8,5,,,49,7,
"ESS1e06_7",1,"6.7","23.11.2023",1287,"FI",1,1.4118748,0.21020015,0.2967763,,,,6,8,3,,,49,4,
"ESS1e06_7",1,"6.7","23.11.2023",1290,"FI",1,1.2169458,0.21020015,0.25580218,,,,7,6,6,,,28,9,
"ESS1e06_7",1,"6.7","23.11.2023",1294,"FI",1,0.96509004,0.21020015,0.20286207,,,,7,8,7,,,67,5,
"ESS1e06_7",1,"6.7","23.11.2023",1295,"FI",1,0.96509004,0.21020015,0.20286207,,,,7,9,7,,,76,5,
"ESS1e06_7",1,"6.7","23.11.2023",1297,"FI",1,1.4118748,0.21020015,0.2967763,,,,4,5,2,,,50,9,
"ESS1e06_7",1,"6.7","23.11.2023",1298,"FI",1,1.4118748,0.21020015,0.2967763,,,,0,7,2,,,51,88,
"ESS1e06_7",1,"6.7","23.11.2023",1299,"FI",1,1.1410862,0.21020015,0.2398565,,,,10,6,7,,,93,4,
"ESS1e06_7",1,"6.7","23.11.2023",1300,"FI",1,0.96509004,0.21020015,0.20286207,,,,6,6,3,,,62,6,
"ESS1e06_7",1,"6.7","23.11.2023",1306,"FI",1,1.0165129,0.21020015,0.21367115,,,,5,8,5,,,34,5,
"ESS1e06_7",1,"6.7","23.11.2023",1308,"FI",1,1.2940398,0.21020015,0.27200738,,,,9,9,7,,,18,7,
"ESS1e06_7",1,"6.7","23.11.2023",1309,"FI",1,1.259757,0.21020015,0.2648011,,,,8,9,7,,,36,8,
"ESS1e06_7",1,"6.7","23.11.2023",1310,"FI",1,1.1410862,0.21020015,0.2398565,,,,7,6,6,,,60,5,
"ESS1e06_7",1,"6.7","23.11.2023",1311,"FI",1,0.94497275,0.21020015,0.19863342,,,,6,7,7,,,45,9,
"ESS1e06_7",1,"6.7","23.11.2023",1313,"FI",1,1.1410862,0.21020015,0.2398565,,,,4,4,4,,,56,9,
"ESS1e06_7",1,"6.7","23.11.2023",1314,"FI",1,1.2940398,0.21020015,0.27200738,,,,3,8,3,,,17,88,
"ESS1e06_7",1,"6.7","23.11.2023",1315,"FI",1,0.9244231,0.21020015,0.19431387,,,,88,88,4,,,15,88,
